"Region","Method","Year","Month","Value"
"Alexandria","Female Condom",2017,"September",4691
"Alexandria","Female Condom",2017,"October",4708
"Alexandria","Female Condom",2017,"November",4563
"Alexandria","Female Condom",2017,"December",4740
"Alexandria","Implanon",2017,"January",511
"Alexandria","Implanon",2017,"February",491
"Alexandria","Implanon",2017,"March",493
"Alexandria","Implanon",2017,"April",513
"Alexandria","Implanon",2017,"May",501
"Alexandria","Implanon",2017,"June",514
"Alexandria","Implanon",2017,"July",496
"Alexandria","Implanon",2017,"August",488
"Alexandria","Implanon",2017,"September",476
"Alexandria","Implanon",2017,"October",475
"Alexandria","Implanon",2017,"November",498
"Alexandria","Implanon",2017,"December",478
"Alexandria","Jadelle",2017,"January",4246
"Alexandria","Jadelle",2017,"February",4322
"Alexandria","Jadelle",2017,"March",4174
"Alexandria","Jadelle",2017,"April",4298
"Alexandria","Jadelle",2017,"May",4270
"Alexandria","Jadelle",2017,"June",4394
"Alexandria","Jadelle",2017,"July",4071
"Alexandria","Jadelle",2017,"August",4396
"Alexandria","Jadelle",2017,"September",4497
"Alexandria","Jadelle",2017,"October",4097
"Alexandria","Jadelle",2017,"November",4471
"Alexandria","Jadelle",2017,"December",4172
"Alexandria","LAM",2017,"January",0
"Alexandria","LAM",2017,"February",0
"Alexandria","LAM",2017,"March",0
"Alexandria","LAM",2017,"April",0
"Alexandria","LAM",2017,"May",0
"Alexandria","LAM",2017,"June",0
"Alexandria","LAM",2017,"July",0
"Alexandria","LAM",2017,"August",0
"Alexandria","LAM",2017,"September",0
"Alexandria","LAM",2017,"October",0
"Alexandria","LAM",2017,"November",0
"Alexandria","LAM",2017,"December",0
"Alexandria","LNG-IUS",2017,"January",0
"Alexandria","LNG-IUS",2017,"February",0
"Alexandria","LNG-IUS",2017,"March",0
"Alexandria","LNG-IUS",2017,"April",0
"Alexandria","LNG-IUS",2017,"May",0
"Alexandria","LNG-IUS",2017,"June",0
"Alexandria","LNG-IUS",2017,"July",0
"Alexandria","LNG-IUS",2017,"August",0
"Alexandria","LNG-IUS",2017,"September",0
"Alexandria","LNG-IUS",2017,"October",0
"Alexandria","LNG-IUS",2017,"November",0
"Alexandria","LNG-IUS",2017,"December",0
"Alexandria","Lunelle",2017,"January",0
"Alexandria","Lunelle",2017,"February",0
"Alexandria","Lunelle",2017,"March",0
"Alexandria","Lunelle",2017,"April",0
"Alexandria","Lunelle",2017,"May",0
"Alexandria","Lunelle",2017,"June",0
"Alexandria","Lunelle",2017,"July",0
"Alexandria","Lunelle",2017,"August",0
"Alexandria","Lunelle",2017,"September",0
"Alexandria","Lunelle",2017,"October",0
"Alexandria","Lunelle",2017,"November",0
"Alexandria","Lunelle",2017,"December",0
"Alexandria","Male Condom",2017,"January",1279849
"Alexandria","Male Condom",2017,"February",1219446
"Alexandria","Male Condom",2017,"March",1315741
"Alexandria","Male Condom",2017,"April",1296937
"Alexandria","Male Condom",2017,"May",1280458
"Alexandria","Male Condom",2017,"June",1297388
"Alexandria","Male Condom",2017,"July",1272640
"Alexandria","Male Condom",2017,"August",1237799
"Alexandria","Male Condom",2017,"September",1238250
"Alexandria","Male Condom",2017,"October",1254729
"Alexandria","Male Condom",2017,"November",1262547
"Alexandria","Male Condom",2017,"December",1255338
"Alexandria","Noristerat (NET-En)",2017,"January",6487
"Alexandria","Noristerat (NET-En)",2017,"February",6524
"Alexandria","Noristerat (NET-En)",2017,"March",6182
"Alexandria","Noristerat (NET-En)",2017,"April",6542
"Alexandria","Noristerat (NET-En)",2017,"May",6481
"Alexandria","Noristerat (NET-En)",2017,"June",6254
"Alexandria","Noristerat (NET-En)",2017,"July",6445
"Alexandria","Noristerat (NET-En)",2017,"August",6715
"Alexandria","Noristerat (NET-En)",2017,"September",6787
"Alexandria","Noristerat (NET-En)",2017,"October",6421
"Alexandria","Noristerat (NET-En)",2017,"November",6548
"Alexandria","Noristerat (NET-En)",2017,"December",6427
"Alexandria","Other Injectable",2017,"January",0
"Alexandria","Other Injectable",2017,"February",0
"Alexandria","Other Injectable",2017,"March",0
"Alexandria","Other Injectable",2017,"April",0
"Alexandria","Other Injectable",2017,"May",0
"Alexandria","Other Injectable",2017,"June",0
"Alexandria","Other Injectable",2017,"July",0
"Alexandria","Other Injectable",2017,"August",0
"Alexandria","Other Injectable",2017,"September",0
"Alexandria","Other Injectable",2017,"October",0
"Alexandria","Other Injectable",2017,"November",0
"Alexandria","Other Injectable",2017,"December",0
"Alexandria","Other OC Pill",2017,"January",0
"Alexandria","Other OC Pill",2017,"February",0
"Alexandria","Other OC Pill",2017,"March",0
"Alexandria","Other OC Pill",2017,"April",0
"Alexandria","Other OC Pill",2017,"May",0
"Alexandria","Other OC Pill",2017,"June",0
"Alexandria","Other OC Pill",2017,"July",0
"Alexandria","Other OC Pill",2017,"August",0
"Alexandria","Other OC Pill",2017,"September",0
"Alexandria","Other OC Pill",2017,"October",0
"Alexandria","Other OC Pill",2017,"November",0
"Alexandria","Other OC Pill",2017,"December",0
"Alexandria","Progestin only (POP)",2017,"January",4951
"Alexandria","Progestin only (POP)",2017,"February",4960
"Alexandria","Progestin only (POP)",2017,"March",5218
"Alexandria","Progestin only (POP)",2017,"April",5008
"Alexandria","Progestin only (POP)",2017,"May",5034
"Alexandria","Progestin only (POP)",2017,"June",5317
"Alexandria","Progestin only (POP)",2017,"July",4973
"Alexandria","Progestin only (POP)",2017,"August",5191
"Alexandria","Progestin only (POP)",2017,"September",5265
"Alexandria","Progestin only (POP)",2017,"October",5253
"Alexandria","Progestin only (POP)",2017,"November",5275
"Alexandria","Progestin only (POP)",2017,"December",4909
"Alexandria","Sayana Press",2017,"January",0
"Alexandria","Sayana Press",2017,"February",0
"Alexandria","Sayana Press",2017,"March",0
"Alexandria","Sayana Press",2017,"April",0
"Alexandria","Sayana Press",2017,"May",0
"Alexandria","Sayana Press",2017,"June",0
"Alexandria","Sayana Press",2017,"July",0
"Alexandria","Sayana Press",2017,"August",0
"Alexandria","Sayana Press",2017,"September",0
"Alexandria","Sayana Press",2017,"October",0
"Alexandria","Sayana Press",2017,"November",0
"Alexandria","Sayana Press",2017,"December",0
"Alexandria","SDM (Standard Days)",2017,"January",10
"Alexandria","SDM (Standard Days)",2017,"February",11
"Alexandria","SDM (Standard Days)",2017,"March",11
"Alexandria","SDM (Standard Days)",2017,"April",11
"Alexandria","SDM (Standard Days)",2017,"May",10
"Alexandria","SDM (Standard Days)",2017,"June",11
"Alexandria","SDM (Standard Days)",2017,"July",10
"Alexandria","SDM (Standard Days)",2017,"August",10
"Alexandria","SDM (Standard Days)",2017,"September",10
"Alexandria","SDM (Standard Days)",2017,"October",10
"Alexandria","SDM (Standard Days)",2017,"November",10
"Alexandria","SDM (Standard Days)",2017,"December",10
"Alexandria","Sino-Implant",2017,"January",0
"Alexandria","Sino-Implant",2017,"February",0
"Alexandria","Sino-Implant",2017,"March",0
"Alexandria","Sino-Implant",2017,"April",0
"Alexandria","Sino-Implant",2017,"May",0
"Alexandria","Sino-Implant",2017,"June",0
"Alexandria","Sino-Implant",2017,"July",0
"Alexandria","Sino-Implant",2017,"August",0
"Alexandria","Sino-Implant",2017,"September",0
"Alexandria","Sino-Implant",2017,"October",0
"Alexandria","Sino-Implant",2017,"November",0
"Alexandria","Sino-Implant",2017,"December",0
"Alexandria","Spermicides",2017,"January",813
"Alexandria","Spermicides",2017,"February",763
"Alexandria","Spermicides",2017,"March",793
"Alexandria","Spermicides",2017,"April",816
"Alexandria","Spermicides",2017,"May",842
"Alexandria","Spermicides",2017,"June",825
"Alexandria","Spermicides",2017,"July",789
"Alexandria","Spermicides",2017,"August",782
"Alexandria","Spermicides",2017,"September",780
"Alexandria","Spermicides",2017,"October",792
"Alexandria","Spermicides",2017,"November",823
"Alexandria","Spermicides",2017,"December",812
"Alexandria","Tubal Ligation (F)",2017,"January",475
"Alexandria","Tubal Ligation (F)",2017,"February",433
"Alexandria","Tubal Ligation (F)",2017,"March",454
"Alexandria","Tubal Ligation (F)",2017,"April",459
"Alexandria","Tubal Ligation (F)",2017,"May",455
"Alexandria","Tubal Ligation (F)",2017,"June",455
"Alexandria","Tubal Ligation (F)",2017,"July",475
"Alexandria","Tubal Ligation (F)",2017,"August",456
"Alexandria","Tubal Ligation (F)",2017,"September",453
"Alexandria","Tubal Ligation (F)",2017,"October",450
"Alexandria","Tubal Ligation (F)",2017,"November",434
"Alexandria","Tubal Ligation (F)",2017,"December",453
"Alexandria","Vaginal barrier",2017,"January",0
"Alexandria","Vaginal barrier",2017,"February",0
"Alexandria","Vaginal barrier",2017,"March",0
"Alexandria","Vaginal barrier",2017,"April",0
"Alexandria","Vaginal barrier",2017,"May",0
"Alexandria","Vaginal barrier",2017,"June",0
"Alexandria","Vaginal barrier",2017,"July",0
"Alexandria","Vaginal barrier",2017,"August",0
"Alexandria","Vaginal barrier",2017,"September",0
"Alexandria","Vaginal barrier",2017,"October",0
"Alexandria","Vaginal barrier",2017,"November",0
"Alexandria","Vaginal barrier",2017,"December",0
"Alexandria","Vasectomy (M)",2017,"January",138
"Alexandria","Vasectomy (M)",2017,"February",136
"Alexandria","Vasectomy (M)",2017,"March",141
"Alexandria","Vasectomy (M)",2017,"April",131
"Alexandria","Vasectomy (M)",2017,"May",136
"Alexandria","Vasectomy (M)",2017,"June",131
"Alexandria","Vasectomy (M)",2017,"July",143
"Alexandria","Vasectomy (M)",2017,"August",140
"Alexandria","Vasectomy (M)",2017,"September",133
"Alexandria","Vasectomy (M)",2017,"October",129
"Alexandria","Vasectomy (M)",2017,"November",132
"Alexandria","Vasectomy (M)",2017,"December",141
"Alexandria","Combined Oral (COC)",2018,"January",107099
"Alexandria","Combined Oral (COC)",2018,"February",108093
"Alexandria","Combined Oral (COC)",2018,"March",110750
"Alexandria","Combined Oral (COC)",2018,"April",103836
"Alexandria","Combined Oral (COC)",2018,"May",105669
"Alexandria","Combined Oral (COC)",2018,"June",109850
"Alexandria","Combined Oral (COC)",2018,"July",105627
"Alexandria","Combined Oral (COC)",2018,"August",111641
"Alexandria","Combined Oral (COC)",2018,"September",107384
"Alexandria","Combined Oral (COC)",2018,"October",108378
"Alexandria","Combined Oral (COC)",2018,"November",109808
"Alexandria","Combined Oral (COC)",2018,"December",104727
"Alexandria","Copper- T 380-A IUD",2018,"January",1293
"Alexandria","Copper- T 380-A IUD",2018,"February",1319
"Alexandria","Copper- T 380-A IUD",2018,"March",1328
"Alexandria","Copper- T 380-A IUD",2018,"April",1327
"Alexandria","Copper- T 380-A IUD",2018,"May",1298
"Alexandria","Copper- T 380-A IUD",2018,"June",1292
"Alexandria","Copper- T 380-A IUD",2018,"July",1350
"Alexandria","Copper- T 380-A IUD",2018,"August",1270
"Alexandria","Copper- T 380-A IUD",2018,"September",1322
"Alexandria","Copper- T 380-A IUD",2018,"October",1344
"Alexandria","Copper- T 380-A IUD",2018,"November",1300
"Alexandria","Copper- T 380-A IUD",2018,"December",1275
"Alexandria","Depo Provera (DMPA)",2018,"January",51403
"Alexandria","Depo Provera (DMPA)",2018,"February",51967
"Alexandria","Depo Provera (DMPA)",2018,"March",53768
"Alexandria","Depo Provera (DMPA)",2018,"April",55183
"Alexandria","Depo Provera (DMPA)",2018,"May",50552
"Alexandria","Depo Provera (DMPA)",2018,"June",53924
"Alexandria","Depo Provera (DMPA)",2018,"July",51811
"Alexandria","Depo Provera (DMPA)",2018,"August",50506
"Alexandria","Depo Provera (DMPA)",2018,"September",54733
"Alexandria","Depo Provera (DMPA)",2018,"October",51002
"Alexandria","Depo Provera (DMPA)",2018,"November",54332
"Alexandria","Depo Provera (DMPA)",2018,"December",55230
"Alexandria","EC",2018,"January",25040
"Alexandria","EC",2018,"February",23985
"Alexandria","EC",2018,"March",23529
"Alexandria","EC",2018,"April",24896
"Alexandria","EC",2018,"May",23267
"Alexandria","EC",2018,"June",24322
"Alexandria","EC",2018,"July",25268
"Alexandria","EC",2018,"August",24131
"Alexandria","EC",2018,"September",23039
"Alexandria","EC",2018,"October",24777
"Alexandria","EC",2018,"November",24176
"Alexandria","EC",2018,"December",23411
"Alexandria","Female Condom",2018,"January",8454
"Alexandria","Female Condom",2018,"February",8481
"Alexandria","Female Condom",2018,"March",8464
"Alexandria","Female Condom",2018,"April",8748
"Alexandria","Female Condom",2018,"May",8298
"Alexandria","Female Condom",2018,"June",8428
"Alexandria","Female Condom",2018,"July",8095
"Alexandria","Female Condom",2018,"August",8362
"Alexandria","Female Condom",2018,"September",8379
"Alexandria","Female Condom",2018,"October",8389
"Alexandria","Female Condom",2018,"November",8415
"Alexandria","Female Condom",2018,"December",8545
"Alexandria","Implanon",2018,"January",1994
"Alexandria","Implanon",2018,"February",2044
"Alexandria","Implanon",2018,"March",1981
"Alexandria","Implanon",2018,"April",1984
"Alexandria","Implanon",2018,"May",2032
"Alexandria","Implanon",2018,"June",2013
"Alexandria","Implanon",2018,"July",2009
"Alexandria","Implanon",2018,"August",2015
"Alexandria","Implanon",2018,"September",1996
"Alexandria","Implanon",2018,"October",2048
"Alexandria","Implanon",2018,"November",2020
"Alexandria","Implanon",2018,"December",2034
"Alexandria","Jadelle",2018,"January",3819
"Alexandria","Jadelle",2018,"February",4080
"Alexandria","Jadelle",2018,"March",4070
"Alexandria","Jadelle",2018,"April",3925
"Alexandria","Jadelle",2018,"May",4098
"Alexandria","Jadelle",2018,"June",3907
"Alexandria","Jadelle",2018,"July",3935
"Alexandria","Jadelle",2018,"August",4187
"Alexandria","Jadelle",2018,"September",4100
"Alexandria","Jadelle",2018,"October",4022
"Alexandria","Jadelle",2018,"November",3906
"Alexandria","Jadelle",2018,"December",3983
"Alexandria","LAM",2018,"January",8642
"Alexandria","LAM",2018,"February",9506
"Alexandria","LAM",2018,"March",8936
"Alexandria","LAM",2018,"April",9251
"Alexandria","LAM",2018,"May",8970
"Alexandria","LAM",2018,"June",9188
"Alexandria","LAM",2018,"July",8681
"Alexandria","LAM",2018,"August",8999
"Alexandria","LAM",2018,"September",8965
"Alexandria","LAM",2018,"October",9222
"Alexandria","LAM",2018,"November",9545
"Alexandria","LAM",2018,"December",9217
"Alexandria","LNG-IUS",2018,"January",0
"Alexandria","LNG-IUS",2018,"February",0
"Alexandria","LNG-IUS",2018,"March",0
"Alexandria","LNG-IUS",2018,"April",0
"Alexandria","LNG-IUS",2018,"May",0
"Alexandria","LNG-IUS",2018,"June",0
"Alexandria","LNG-IUS",2018,"July",0
"Alexandria","LNG-IUS",2018,"August",0
"Alexandria","LNG-IUS",2018,"September",0
"Alexandria","LNG-IUS",2018,"October",0
"Alexandria","LNG-IUS",2018,"November",0
"Alexandria","LNG-IUS",2018,"December",0
"Alexandria","Lunelle",2018,"January",0
"Alexandria","Lunelle",2018,"February",0
"Alexandria","Lunelle",2018,"March",0
"Alexandria","Lunelle",2018,"April",0
"Alexandria","Lunelle",2018,"May",0
"Alexandria","Lunelle",2018,"June",0
"Alexandria","Lunelle",2018,"July",0
"Alexandria","Lunelle",2018,"August",0
"Alexandria","Lunelle",2018,"September",0
"Alexandria","Lunelle",2018,"October",0
"Alexandria","Lunelle",2018,"November",0
"Alexandria","Lunelle",2018,"December",0
"Alexandria","Male Condom",2018,"January",951638
"Alexandria","Male Condom",2018,"February",1006989
"Alexandria","Male Condom",2018,"March",980349
"Alexandria","Male Condom",2018,"April",964784
"Alexandria","Male Condom",2018,"May",1034469
"Alexandria","Male Condom",2018,"June",997794
"Alexandria","Male Condom",2018,"July",973979
"Alexandria","Male Condom",2018,"August",991424
"Alexandria","Male Condom",2018,"September",947955
"Alexandria","Male Condom",2018,"October",937303
"Alexandria","Male Condom",2018,"November",1020134
"Alexandria","Male Condom",2018,"December",1023817
"Alexandria","Noristerat (NET-En)",2018,"January",3583
"Alexandria","Noristerat (NET-En)",2018,"February",3321
"Alexandria","Noristerat (NET-En)",2018,"March",3328
"Alexandria","Noristerat (NET-En)",2018,"April",3529
"Alexandria","Noristerat (NET-En)",2018,"May",3554
"Alexandria","Noristerat (NET-En)",2018,"June",3514
"Alexandria","Noristerat (NET-En)",2018,"July",3289
"Alexandria","Noristerat (NET-En)",2018,"August",3391
"Alexandria","Noristerat (NET-En)",2018,"September",3350
"Alexandria","Noristerat (NET-En)",2018,"October",3577
"Alexandria","Noristerat (NET-En)",2018,"November",3375
"Alexandria","Noristerat (NET-En)",2018,"December",3616
"Alexandria","Other Injectable",2018,"January",0
"Alexandria","Other Injectable",2018,"February",0
